COM,LIBCOM,DEC_PIMP19,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319,DEC_EQ19,DEC_D119,DEC_D219,DEC_D319,DEC_D419,DEC_D619,DEC_D719,DEC_D819,DEC_D919,DEC_RD19,DEC_S80S2019,DEC_GI19,DEC_PACT19,DEC_PTSA19,DEC_PCHO19,DEC_PBEN19,DEC_PPEN19,DEC_PAUT19,DEC_NOTE19
06161,Villeneuve-Loubet,NA,NA,17626.666666666668,25951.666666666668,36278.333333333336,0.7133333333333334,10591.666666666666,15780,19386.666666666668,22675,29423.333333333332,33536.666666666664,40091.666666666664,52073.333333333336,5.083333333333333,6.616666666666667,0.3385,65.83333333333333,56.9,2.966666666666667,5.966666666666667,25.5,8.666666666666666,0
07010,Annonay,43.042857142857144,37.34285714285714,10227.142857142857,16598.571428571428,23392.85714285714,0.8342857142857143,4440,8618.57142857143,11601.42857142857,14241.42857142857,18852.85714285714,21790,25167.14285714286,31387.14285714286,16.47142857142857,11.82857142857143,0.37,59.042857142857144,51.15714285714286,4.314285714285714,3.571428571428571,36.9,4.057142857142857,0
07019,Aubenas,44.74,34.78,10342,17060,24704,0.87,4452,8728,11660,14584,19672,22980,27168,35566,13.68,14.02,0.405,55.38,44.58,4.18,6.62,37.68,6.94,0
07102,Guilherand-Granges,NA,NA,17292.5,23000,30305,0.5650000000000001,11965,15797.5,18462.5,20820,25607.5,28445,32655,39987.5,3.375,5.5,0.33025000000000004,55.025000000000006,49.075,2.3,3.65,34.425,10.55,0
07324,Tournon-sur-Rhône,NA,NA,13147.5,20075,28072.5,0.7575000000000001,7312.5,11452.5,14765,17502.5,22815,26047.5,30385,38605,7.15,8.55,0.351,66.2,56.7,3.775,5.725,28.625,5.175,0
08105,Charleville-Mézières,NA,NA,8583.809523809523,16006.666666666666,23836.190476190477,1.0761904761904761,2622.3809523809523,6830,10209.047619047618,13163.809523809523,18783.809523809523,21942.85714285714,26075.714285714286,33025.71428571428,NA,NA,0.4199047619047619,59.8,NA,NA,NA,36.666666666666664,3.533333333333333,0
08409,Sedan,NA,NA,7593.333333333333,14874.444444444445,22105.555555555555,1.0277777777777777,2020,5598.888888888889,9114.444444444445,12285.555555555555,17591.11111111111,20530,24184.444444444445,30477.777777777777,NA,45.91111111111111,0.41044444444444445,58.81111111111111,NA,NA,NA,37.27777777777778,3.911111111111111,0
09225,Pamiers,NA,NA,10075,16795,24293.333333333332,0.8983333333333333,4228.333333333333,8191.666666666667,11581.666666666666,14080,19673.333333333332,22678.333333333332,26536.666666666668,33941.666666666664,NA,27.066666666666666,0.3845,61.95,53.9,4.05,4,33.36666666666667,4.683333333333334,0
10081,La Chapelle-Saint-Luc,NA,NA,7348.333333333333,13370,19796.666666666668,1.0766666666666667,3150,6181.666666666667,8598.333333333334,11020,15620,18300,21845,27101.666666666668,NA,58.516666666666666,0.40166666666666667,61.733333333333334,NA,NA,NA,35.86666666666667,2.4,0.16666666666666666
10323,Romilly-sur-Seine,41.78333333333333,41.81666666666666,8546.666666666666,15273.333333333334,22051.666666666668,0.905,3050,6988.333333333333,9993.333333333334,12775,17830,20505,23733.333333333332,29043.333333333332,218.53333333333333,13.299999999999999,0.376,59.71666666666667,52.15,4.633333333333334,2.9333333333333336,37.68333333333334,2.6,0
10333,Saint-André-les-Vergers,NA,NA,12982,20054,28090,0.774,6770,11286,14556,17366,22762,26056,30662,38400,21.48,11.98,0.358,63.76,55.800000000000004,2.94,5.0200000000000005,32.18,4.0600000000000005,0
10362,Sainte-Savine,54.78,23.740000000000002,13566,20472,28592,0.736,6914,11740,15058,17824,22946,26364,31464,40590,6.26,8.12,0.3518,64.4,55.48,3.38,5.54,31.8,3.8,0
10387,Troyes,NA,NA,8589.615384615385,16058.846153846154,24339.615384615383,1.051153846153846,2600.3846153846152,6875.384615384615,10261.923076923076,13148.076923076924,18883.846153846152,22231.153846153848,26861.923076923078,34840.769230769234,NA,76.77692307692308,0.42280769230769233,65.21538461538461,NA,NA,NA,30.846153846153847,3.9384615384615382,0
11069,Carcassonne,44.12222222222222,39.27777777777778,8281.111111111111,16364.444444444445,25180,1.106111111111111,2250,6437.777777777777,9950.555555555555,13203.333333333334,19504.444444444445,23068.333333333332,27633.333333333332,35525,NA,158.46666666666667,0.43594444444444447,60.272222222222226,50.65555555555556,3.888888888888889,5.727777777777778,34.68333333333333,5.044444444444444,0
11076,Castelnaudary,NA,NA,11122,17676,25088,0.798,4806,9340,12544,15388,20138,23220,27380,34658,9.7,10.3,0.366,59.5,51.22,3.52,4.76,35.28,5.22,0
11203,Lézignan-Corbières,39.5,39.525,8115,16130,23537.5,0.97,1720,6122.5,10140,13062.5,19012.5,21955,25765,31802.5,NA,29.825,0.41525,50.775,41.525,3.925,5.325,43.225,6,0
11206,Limoux,40.775,34.425,10242.5,17070,23935,0.845,3952.5,8550,11830,14620,19517.5,22247.5,26012.5,32817.5,NA,18.35,0.38275000000000003,53.575,44.125,3.575,5.875,40.575,5.85,0
11262,Narbonne,NA,NA,9877.826086956522,17026.956521739132,25487.391304347828,0.9934782608695653,3940,8137.826086956522,11484.782608695652,14250.869565217392,20040.869565217392,23474.347826086956,28101.304347826088,35897.391304347824,NA,66.19130434782609,0.41030434782608693,54.37826086956522,43.926086956521736,4.21304347826087,6.239130434782608,39.686956521739134,5.934782608695652,0
12145,Millau,NA,NA,12813.333333333334,18716.666666666668,25823.333333333332,0.7111111111111111,7311.111111111111,11336.666666666666,14077.777777777777,16412.222222222223,21253.333333333332,24026.666666666668,28002.222222222223,35664.444444444445,223.96666666666667,8.433333333333334,0.337,59.233333333333334,49.5,3.466666666666667,6.266666666666667,35.06666666666666,5.7,0
12176,Onet-le-Château,NA,NA,13528,19852,27244,0.728,8276,12112,15080,17440,22312,25350,29294,36034,5.94,7.16,0.3292,57.92,51.9,2.8,3.22,35.88,6.2,0
12202,Rodez,NA,NA,13406.363636363636,21006.363636363636,29926.363636363636,0.7909090909090909,6488.181818181818,11639.09090909091,15058.181818181818,18058.18181818182,23890.909090909092,27792.727272727272,32926.36363636364,42860,7.9363636363636365,9.636363636363637,0.3739090909090909,62.56363636363636,53.40909090909091,2.3363636363636364,6.818181818181818,31.263636363636362,6.172727272727273,0
12300,Villefranche-de-Rouergue,NA,NA,11570,17820,25226.666666666668,0.8316666666666667,6328.333333333333,9973.333333333334,12908.333333333334,15456.666666666666,20411.666666666668,23581.666666666668,27455,34498.333333333336,NA,51.06666666666667,0.38983333333333337,49.9,41.53333333333333,2.8666666666666667,5.5,41.483333333333334,8.616666666666667,0
13001,Aix-en-Provence,NA,NA,15655.925925925925,24634.074074074073,36819.07407407407,0.8805555555555555,8706.296296296296,13618.333333333334,17467.40740740741,21094.62962962963,28663.51851851852,33606.666666666664,40635.18518518518,53339.25925925926,8.468518518518518,10.385185185185184,0.3872407407407407,64.29074074074074,56.394444444444446,3.0703703703703704,4.825925925925926,26.435185185185187,9.274074074074074,0
13002,Allauch,NA,NA,19438.333333333332,27053.333333333332,37055,0.65,12958.333333333334,17671.666666666668,21043.333333333332,24101.666666666668,30363.333333333332,34578.333333333336,40063.333333333336,51213.333333333336,3.9833333333333334,5.283333333333333,0.31583333333333335,65.86666666666666,55.88333333333333,2.35,7.633333333333333,26.9,7.233333333333333,0
13004,Arles,NA,NA,11082.608695652174,17478.695652173912,25298.260869565216,0.8508695652173913,5404.782608695652,9601.304347826086,12370.869565217392,14934.347826086956,20282.608695652172,23433.043478260868,27562.17391304348,35193.04347826087,NA,11.230434782608695,0.36882608695652175,64.17826086956522,NA,NA,NA,30.191304347826087,5.630434782608695,0
13005,Aubagne,NA,NA,14203.529411764706,21187.647058823528,29720,0.7447058823529412,7828.823529411765,12528.823529411764,15771.764705882353,18538.823529411766,24102.352941176472,27636.470588235294,32601.764705882353,41132.94117647059,7.6000000000000005,7.605882352941176,0.3365294117647059,65.17058823529412,57.05882352941176,3.5941176470588236,4.517647058823529,29.264705882352942,5.564705882352941,0
13007,Auriol,65.65,13.5,18042.5,25252.5,34037.5,0.635,11842.5,16365,19710,22482.5,28257.5,32000,36667.5,45535,3.9000000000000004,5.1,0.29974999999999996,69.175,61.425,2.925,4.825,24.125,6.7,0
13014,Berre-l'Étang,NA,NA,12404,18808,26026,0.734,7370,11008,13752,16270,21196,24198,27808,33328,4.7,5.84,0.3086,68.42,60.7,4.4799999999999995,3.24,26.78,4.8,0
13015,Bouc-Bel-Air,NA,NA,21582,30778,42648,0.686,14470,19842,23514,27108,35034,39688,46298,59100,4.1,5.08,0.309,69.3,62.1,2.36,4.84,23.62,7.08,0
13026,Châteauneuf-les-Martigues,NA,NA,15198,22202,29462,0.644,8958,13462,16722,19450,24864,27754,31830,38004,4.4,5.5,0.2942,71.38,65.06,3.2800000000000002,3.04,24.7,3.92,0
13027,Châteaurenard,NA,NA,12413.333333333334,18906.666666666668,27058.333333333332,0.7766666666666667,7138.333333333333,10711.666666666666,13788.333333333334,16433.333333333332,21733.333333333332,25143.333333333332,29515,38221.666666666664,5.466666666666667,7.283333333333333,0.35483333333333333,67.93333333333334,57.416666666666664,4.116666666666666,6.4,25.566666666666666,6.5,0
13028,La Ciotat,NA,NA,14172.857142857143,21431.428571428572,30422.14285714286,0.7642857142857142,8222.142857142857,12573.57142857143,15705.714285714286,18594.285714285714,24418.571428571428,28144.285714285714,33138.57142857143,42165,6.142857142857142,7.185714285714286,0.3429285714285714,60.9,52.635714285714286,3.8642857142857143,4.4,33.47857142857143,5.621428571428571,0
13039,Fos-sur-Mer,62.5,16.84,15940,22046,29444,0.616,10020,14190,17338,19740,24680,27650,31874,37576,3.9,4.84,0.2778,70.34,65.16,3.16,2.02,26.24,3.42,0
13041,Gardanne,NA,NA,14713.75,21428.75,29010,0.67375,8573.75,13152.5,16072.5,18703.75,24188.75,27263.75,31198.75,38051.25,4.6625,5.7875,0.303625,68.8375,62.8,3.1875,2.85,26.5,4.6625,0
13047,Istres,NA,NA,14565.625,21161.875,28969.375,0.70875,8740.625,12966.25,16043.125,18548.75,24011.875,27111.875,31221.875,38254.375,7.1,7.04375,0.3109375,69.21875,NA,NA,NA,27.4,3.38125,0
13054,Marignane,NA,NA,12882.666666666666,19824.666666666668,27506,0.7886666666666666,6968,11233.333333333334,14410.666666666666,17161.333333333332,22552,25592,29684,35976,21.653333333333332,11.066666666666666,0.33039999999999997,68.18666666666667,61.486666666666665,3.7733333333333334,2.9266666666666667,27.7,4.113333333333333,0
13056,Martigues,NA,NA,12940.526315789473,20199.473684210527,28501.052631578947,0.8331578947368421,6691.0526315789475,11218.421052631578,14503.157894736842,17390.526315789473,23152.105263157893,26492.105263157893,30916.842105263157,38300.52631578947,NA,11.673684210526316,0.34557894736842104,64.42631578947369,NA,NA,NA,31.705263157894738,3.8684210526315788,0
13063,Miramas,NA,NA,11208.888888888889,16954.444444444445,23697.777777777777,0.7844444444444445,6225.555555555556,9865.555555555555,12483.333333333334,14670,19402.222222222223,22121.11111111111,25537.777777777777,30844.444444444445,7.1,7.688888888888889,0.32433333333333336,67.15555555555555,NA,NA,NA,30.18888888888889,2.6555555555555554,0
13069,Pélissanne,NA,NA,18830,26210,36636.666666666664,0.6833333333333333,12610,17073.333333333332,20366.666666666668,23383.333333333332,29520,33916.666666666664,39276.666666666664,49786.666666666664,4.033333333333333,5.166666666666667,0.31033333333333335,68.63333333333334,60.96666666666666,2.7333333333333334,4.933333333333334,25.133333333333333,6.233333333333333,0
13071,Les Pennes-Mirabeau,NA,NA,18268.75,25201.25,33723.75,0.61625,12003.75,16537.5,19706.25,22438.75,27993.75,31497.5,36226.25,44206.25,3.8,4.7375,0.285875,66.0625,59.0375,2.4125,4.6125,28,5.9375,0
13075,Plan-de-Cuques,NA,NA,18388,25374,33954,0.612,12120,16644,19860,22798,28192,31846,36540,44854,3.72,4.7,0.2872,60.86,52.4,2.22,6.24,33.8,5.34,0
13077,Port-de-Bouc,NA,NA,10725,17161.25,24637.5,0.8525,4878.75,9140,12042.5,14683.75,19926.25,22777.5,26421.25,32418.75,25.224999999999998,12.512500000000001,0.35475,63.4,NA,NA,NA,33.1375,3.4625,0
13081,Rognac,NA,NA,17038,23826,31232,0.596,10940,15212,18482,21060,26314,29354,33322,39838,3.66,4.44,0.27340000000000003,68.1,62.4,2.7800000000000002,2.92,27.24,4.66,0
13097,Saint-Martin-de-Crau,NA,NA,15536,21974,29356,0.632,9902,13918,16966,19588,24502,27438,31482,38658,4.0600000000000005,5.12,0.2962,64.36,56.96,2.88,4.52,30.759999999999998,4.88,0
13100,Saint-Rémy-de-Provence,56.05,22.75,14045,21260,31735,0.8325,8382.5,12452.5,15572.5,18357.5,24722.5,28907.5,35362.5,47325,5.775,8.575000000000001,0.40575,56.225,44.7,3.175,8.35,29.775,14,0
13103,Salon-de-Provence,NA,NA,13145.333333333334,20057.333333333332,28228.666666666668,0.7733333333333333,7211.333333333333,11452.666666666666,14598.666666666666,17262,22862.666666666668,26198,30676.666666666668,38820,7.46,8.126666666666667,0.34446666666666664,67.82666666666667,60.52,4.08,3.2266666666666666,27.8,4.373333333333333,0
13106,Septèmes-les-Vallons,NA,NA,13637.5,20262.5,28075,0.7775,7797.5,12172.5,15020,17527.5,23050,26092.5,30165,37637.5,10.55,9.15,0.3265,69.15,62.025,3.825,3.3,26.525,4.325,0
13108,Tarascon,43.2,41.26,9110,15510,22990,0.9460000000000001,4170,7550,10368,12974,18160,21166,25338,31702,9.62,11.120000000000001,0.388,63.120000000000005,52.52,5.3999999999999995,5.2,31.72,5.16,0
13110,Trets,NA,NA,17327.5,24412.5,33250,0.655,11297.5,15677.5,18740,21710,27470,31245,36052.5,43762.5,4.025,5.275,0.3055,69,61.2,3.05,4.75,23.925,7.074999999999999,0
13117,Vitrolles,57.706250000000004,NA,13550,20560,27716.875,0.71625,7698.125,11755,15053.125,17905.625,23188.75,26096.25,29726.25,36045,7.50625,7.45,0.3128125,71.0375,NA,NA,NA,26.1125,2.85,0.125
13201,Marseille 1er Arrondissement,42.68125,49.84375,5737.5,13741.25,23894.375,1.47,1176.875,4131.875,7353.125,10605,17183.75,21307.5,26761.875,35821.25,NA,NA,0.49193749999999997,72.7375,60.65,6.6625,5.425,22.46875,4.79375,0
13202,Marseille 2e Arrondissement,NA,NA,5100,12499.23076923077,22178.46153846154,1.4392307692307693,643.8461538461538,3700,6668.461538461538,9530.76923076923,15899.23076923077,19943.076923076922,25046.153846153848,33851.53846153846,NA,176.56923076923076,0.4919230769230769,72.43076923076923,62.09230769230769,6.230769230769231,4.107692307692307,23.276923076923076,4.292307692307692,0
13203,Marseille 3e Arrondissement,27.429411764705883,NA,2661.764705882353,8054.705882352941,15104.70588235294,1.5823529411764705,47.05882352941177,1440,3735.8823529411766,5854.705882352941,10407.64705882353,13405.29411764706,17115.29411764706,22972.352941176472,NA,NA,0.504764705882353,72.21176470588236,NA,NA,NA,25.688235294117646,2.1,0.058823529411764705
13204,Marseille 4e Arrondissement,NA,NA,10275,18337.222222222223,26873.333333333332,0.9127777777777778,3450.5555555555557,8303.888888888889,12040,15251.111111111111,21358.88888888889,24875,29235,36452.22222222222,16.6,13.088888888888889,0.38177777777777777,69.43333333333334,61.23888888888889,4.344444444444444,3.85,27.272222222222222,3.2944444444444443,0
13205,Marseille 5e Arrondissement,52.54705882352941,32.90588235294118,10295.29411764706,18737.647058823528,27657.058823529413,0.9382352941176471,3220,8268.235294117647,12148.235294117647,15527.64705882353,21988.235294117647,25532.352941176472,30206.470588235294,38012.35294117647,21.194117647058825,14.288235294117646,0.3905294117647059,71.77058823529411,61.911764705882355,4.711764705882353,5.147058823529412,24.341176470588234,3.888235294117647,0
13206,Marseille 6e Arrondissement,NA,NA,13461.764705882353,23278.235294117647,36097.64705882353,0.9852941176470589,5537.058823529412,11170,15458.235294117647,19278.235294117647,27712.352941176472,32853.529411764706,39832.94117647059,52317.05882352941,12.905882352941177,13.929411764705883,0.41258823529411764,73.60588235294118,60.88235294117647,3.9352941176470586,8.788235294117648,20.18235294117647,6.211764705882353,0.058823529411764705
13207,Marseille 7e Arrondissement,NA,NA,17398.823529411766,27669.41176470588,43506.470588235294,0.9241176470588235,9335.29411764706,15097.058823529413,19531.176470588234,23632.941176470587,32664.70588235294,39437.64705882353,48866.470588235294,67700,7.588235294117647,10.223529411764705,0.40623529411764703,66.05882352941177,53.26470588235294,2.988235294117647,9.805882352941177,24.376470588235293,9.564705882352941,0
13208,Marseille 8e Arrondissement,68.125,NA,17850.625,28440.625,42403.75,0.8528125,9746.875,15591.25,20127.1875,24302.8125,33049.0625,38751.5625,47301.5625,63419.6875,7.015625,9.965625,0.39246875,62.640625,51.89375,2.353125,8.39375,27.746875,9.6125,0
13209,Marseille 9e Arrondissement,NA,NA,14600,23336.896551724138,33504.8275862069,0.8372413793103448,7487.241379310345,12578.620689655172,16463.793103448275,19806.896551724138,26804.827586206895,30857.58620689655,36633.793103448275,46633.793103448275,NA,10.886206896551725,0.36458620689655175,66.19310344827586,57.54827586206896,2.796551724137931,5.848275862068966,28.53448275862069,5.272413793103448,0
13210,Marseille 10e Arrondissement,NA,NA,10988.636363636364,18545.909090909092,26297.272727272728,0.855,4596.818181818182,9129.09090909091,12614.09090909091,15694.545454545454,21458.636363636364,24589.090909090908,28435.909090909092,34936.36363636364,NA,14.154545454545454,0.35704545454545455,69.86363636363636,62.25909090909091,3.7363636363636363,3.868181818181818,27.318181818181817,2.8181818181818183,0.18181818181818182
13211,Marseille 11e Arrondissement,NA,NA,12652.5,19940,28043.75,0.8275,6360.833333333333,10838.75,14310.833333333334,17173.75,22914.583333333332,26065.833333333332,30476.666666666668,38130,NA,17.05,0.35433333333333333,70.07083333333334,NA,NA,NA,26.55,3.3791666666666664,0.16666666666666666
13212,Marseille 12e Arrondissement,NA,NA,16748.260869565216,25109.565217391304,35744.34782608696,0.7626086956521739,9621.739130434782,14773.04347826087,18507.391304347828,21851.304347826088,28686.521739130436,33104.34782608696,39059.13043478261,50760,6.178260869565217,7.691304347826087,0.3538695652173913,67.40869565217392,57.11304347826087,2.5869565217391304,7.708695652173913,26.217391304347828,6.373913043478261,0
13213,Marseille 13e Arrondissement,NA,NA,10052.058823529413,17162.941176470587,25310.58823529412,1.025,4447.64705882353,8408.235294117647,11577.941176470587,14437.941176470587,20070.29411764706,23403.529411764706,27571.764705882353,34283.529411764706,NA,280.49117647058824,0.3911470588235294,69.64411764705882,NA,NA,NA,26.970588235294116,3.385294117647059,0.058823529411764705
13214,Marseille 14e Arrondissement,NA,NA,4832.608695652174,11178.695652173914,18537.82608695652,1.4791304347826086,1178.2608695652175,3481.304347826087,6247.391304347826,8728.260869565218,13753.478260869566,16710,20579.565217391304,26411.739130434784,NA,NA,0.46752173913043477,69.48260869565217,NA,NA,NA,28.4,2.117391304347826,0
13215,Marseille 15e Arrondissement,NA,NA,4660.689655172414,10977.586206896553,18083.793103448275,1.3820689655172413,1073.7931034482758,3318.9655172413795,5971.379310344828,8648.275862068966,13547.931034482759,16415.51724137931,20051.03448275862,25584.48275862069,NA,NA,0.4609655172413793,70.46551724137932,NA,NA,NA,27.103448275862068,2.4310344827586206,0.034482758620689655
13216,Marseille 16e Arrondissement,NA,NA,8737.142857142857,16417.14285714286,24795.714285714286,1.0457142857142858,2717.1428571428573,6737.142857142857,10311.42857142857,13457.142857142857,19344.285714285714,22811.428571428572,27310,34958.57142857143,NA,221.75714285714284,0.4237142857142857,68.98571428571428,NA,NA,NA,26.97142857142857,4.042857142857143,0
14047,Bayeux,NA,NA,12877.142857142857,19664.285714285714,28002.85714285714,0.7714285714285715,6982.857142857143,11291.42857142857,14545.714285714286,17155.714285714286,22397.14285714286,25962.85714285714,30485.714285714286,39084.28571428572,6,8.314285714285715,0.36428571428571427,56.114285714285714,48.542857142857144,2.914285714285714,4.6571428571428575,38.028571428571425,5.857142857142857,0
14118,Caen,NA,NA,12752.826086956522,20456.304347826088,30150.869565217392,0.9143478260869565,6324.130434782609,10883.478260869566,14456.08695652174,17422.82608695652,23717.17391304348,27759.130434782608,33128.69565217391,43407.17391304348,NA,21.956521739130434,0.39206521739130434,64.83043478260869,NA,NA,NA,30.141304347826086,5.028260869565218,0
14327,Hérouville-Saint-Clair,NA,40.336363636363636,9776.363636363636,16138.181818181818,23307.272727272728,0.899090909090909,4350.909090909091,8244.545454545454,11075.454545454546,13509.09090909091,18737.272727272728,21597.272727272728,25366.363636363636,31118.18181818182,NA,20.80909090909091,0.3670909090909091,66.43636363636364,NA,NA,NA,31.78181818181818,1.7818181818181817,0
14341,Ifs,NA,NA,13495,20682.5,27840,0.6950000000000001,7270,11907.5,15045,17907.5,23327.5,26125,29962.5,36475,5.25,6.699999999999999,0.32325,68.2,61.95,2.95,3.3,28.65,3.15,0
14366,Lisieux,42.6,34.11,10504,16947,23629,0.793,4224,8864,11836,14501,19273,22006,25399,31377,63.290000000000006,11.31,0.362,56.57,NA,NA,NA,40.09,3.34,0
14762,Vire Normandie,NA,NA,13488.888888888889,19386.666666666668,25622.222222222223,0.6477777777777778,7906.666666666667,12098.888888888889,14694.444444444445,17044.444444444445,21586.666666666668,24102.222222222223,27543.333333333332,34146.666666666664,8.422222222222222,8.466666666666667,0.3371111111111111,60.5,NA,NA,NA,34.48888888888889,5.011111111111111,0
15014,Aurillac,NA,NA,13291.538461538461,20187.69230769231,28219.23076923077,0.7584615384615384,6947.692307692308,11726.153846153846,14740.76923076923,17530.76923076923,22941.53846153846,26222.30769230769,30416.153846153848,38260.769230769234,NA,10.653846153846153,0.34907692307692306,58.246153846153845,50.776923076923076,2.4461538461538463,5.023076923076923,36.43846153846154,5.315384615384615,0
16015,Angoulême,NA,NA,9071.764705882353,17223.529411764706,26423.529411764706,1.0994117647058823,2773.529411764706,7146.470588235294,10756.470588235294,14142.35294117647,20473.529411764706,24191.176470588234,29300,37282.35294117647,NA,154.06470588235294,0.42458823529411766,64.61176470588235,NA,NA,NA,31.58823529411765,3.8,0
16102,Cognac,NA,NA,12974.285714285714,20411.428571428572,29887.14285714286,0.86,6051.428571428572,11121.42857142857,14548.57142857143,17377.14285714286,23831.428571428572,27681.428571428572,32552.85714285714,42142.857142857145,NA,16.34285714285714,0.3937142857142857,62.91428571428572,55.18571428571428,3.257142857142857,4.4714285714285715,30.84285714285714,6.242857142857143,0
17299,Rochefort,NA,NA,11920,18989,26741,0.799,5621,10146,13525,16424,21659,24807,29003,36235,NA,12.1,0.35609999999999997,56.04,47.71,3.37,4.96,39.339999999999996,4.62,0
17300,La Rochelle,NA,NA,12856.666666666666,20298,29961.666666666668,0.8846666666666667,6236.666666666667,11050,14439,17294.666666666668,23658.333333333332,27648.666666666668,32851.333333333336,42509.333333333336,NA,13.183333333333334,0.3844,58.38666666666667,NA,NA,NA,35.99333333333333,5.62,0
17306,Royan,NA,NA,14996.25,22182.5,31466.25,0.74,8642.5,13221.25,16400,19265,25271.25,29065,34408.75,43648.75,5.3375,7.125,0.344875,36.475,28.4625,2.8,5.2124999999999995,55.9125,7.6125,0
17415,Saintes,NA,NA,12710,19799.090909090908,28325.454545454544,0.8209090909090909,6148.181818181818,10927.272727272728,14190.90909090909,16976.363636363636,22700.909090909092,26177.272727272728,30976.363636363636,39592.72727272727,NA,13.872727272727273,0.3674545454545455,55.40909090909091,46.78181818181818,2.9727272727272727,5.654545454545454,39.92727272727273,4.663636363636364,0
18033,Bourges,52.766666666666666,NA,11918.333333333334,19256.25,27711.25,0.9070833333333334,5522.5,9950.833333333334,13582.916666666666,16445.833333333332,22191.25,25757.916666666668,30325.833333333332,38317.5,NA,33.99166666666667,0.378375,61.854166666666664,NA,NA,NA,34.416666666666664,3.7291666666666665,0
18197,Saint-Amand-Montrond,45.35,27.65,11537.5,18645,25760,0.7775000000000001,4887.5,9777.5,13317.5,16262.5,21077.5,24057.5,27782.5,34235,58.725,12.2,0.3555,51.825,44.775,2.65,4.4,44.25,3.925,0
18279,Vierzon,NA,NA,10282.307692307691,16580,23190.76923076923,0.8523076923076923,4113.076923076923,8486.923076923076,11730.76923076923,14246.153846153846,18903.076923076922,21645.384615384617,24992.30769230769,31040,NA,34.776923076923076,0.3689230769230769,55.284615384615385,NA,NA,NA,41.52307692307692,3.192307692307692,0
19031,Brive-la-Gaillarde,NA,NA,12495.652173913044,18973.478260869564,26889.130434782608,0.7808695652173913,6640,10814.347826086956,13910.869565217392,16487.391304347828,21685.652173913044,24979.565217391304,29162.17391304348,37191.739130434784,9.060869565217391,8.82608695652174,0.35556521739130437,58.52608695652174,NA,NA,NA,36.2695652173913,5.2043478260869565,0
19272,Tulle,NA,NA,12521.42857142857,19615.714285714286,27207.14285714286,0.7642857142857142,5837.142857142857,10777.142857142857,14144.285714285714,16904.285714285714,22185.714285714286,25330,29397.14285714286,36360,8.3,9.4,0.351,56.471428571428575,50.142857142857146,2.6,3.7285714285714286,39.385714285714286,4.142857142857143,0
21054,Beaune,NA,NA,14720,21474.444444444445,30656.666666666668,0.7422222222222222,8965.555555555555,13127.777777777777,16138.888888888889,18800,24413.333333333332,28047.777777777777,33893.333333333336,44583.333333333336,5.111111111111111,7.011111111111111,0.3541111111111111,62.44444444444444,54.65555555555556,2.6777777777777776,5.111111111111111,30.655555555555555,6.8999999999999995,0
21166,Chenôve,41.214285714285715,42.22857142857143,9277.142857142857,15287.142857142857,21711.428571428572,0.8528571428571429,4334.285714285715,7991.428571428572,10458.57142857143,12737.142857142857,17688.571428571428,20220,23720,29144.285714285714,8.642857142857142,9.528571428571428,0.3537142857142857,63.15714285714286,NA,NA,NA,34.714285714285715,2.1285714285714286,0
21171,Chevigny-Saint-Sauveur,NA,NA,16262.5,22340,29517.5,0.5925,10572.5,14860,17572.5,20042.5,24902.5,27810,31590,38300,3.75,4.775,0.276,64.4,59.775,2.35,2.275,32.6,3,0
21231,Dijon,NA,NA,14526,21990.833333333332,30983,0.7675,7876,12697.833333333334,16125,19112.666666666668,25055,28707.166666666668,33926.666666666664,43349.5,NA,9.263333333333334,0.35045,67.51833333333333,59.91833333333334,3.033333333333333,4.566666666666666,27.968333333333334,4.513333333333334,0.016666666666666666
21617,Talant,NA,NA,14235,22311.666666666668,32220,0.8583333333333333,8045,12618.333333333334,15938.333333333334,19103.333333333332,25585,29743.333333333332,35125,46748.333333333336,10.783333333333333,10.266666666666667,0.37583333333333335,58.416666666666664,NA,NA,NA,35.833333333333336,5.75,0
22050,Dinan,NA,NA,13273.333333333334,21116.666666666668,30085,0.8183333333333334,6643.333333333333,11665,14978.333333333334,18146.666666666668,24065,27658.333333333332,32843.333333333336,42226.666666666664,11.85,10.533333333333333,0.3685,57.78333333333333,48.71666666666667,3.4,5.666666666666667,36.75,5.466666666666667,0
22093,Lamballe-Armor,NA,NA,16031.666666666666,21883.333333333332,29010,0.595,10428.333333333334,14506.666666666666,17201.666666666668,19611.666666666668,24193.333333333332,27146.666666666668,31075,39293.333333333336,3.833333333333333,5.3,0.309,63.699999999999996,54.983333333333334,2.5,6.216666666666667,30.65,5.65,0
22113,Lannion,NA,NA,14828.57142857143,21881.428571428572,30405.714285714286,0.7257142857142858,8165.714285714285,12977.142857142857,16412.85714285714,19204.285714285714,24908.571428571428,28288.571428571428,32794.28571428572,40421.42857142857,6.0285714285714285,7.485714285714286,0.32685714285714285,59.285714285714285,52.5,2.6142857142857143,4.171428571428572,36.31428571428572,4.4,0
22187,Plérin,NA,NA,17251.666666666668,24003.333333333332,32948.333333333336,0.65,10995,15521.666666666666,18723.333333333332,21535,26916.666666666668,30653.333333333332,35771.666666666664,46066.666666666664,4.2,5.616666666666666,0.31916666666666665,60.6,52.28333333333333,2.65,5.666666666666667,33.85,5.55,0
